,actions,states,trial,ts
47177,2,4,468,11
47178,1,5,468,12
47179,0,5,468,13
47180,2,4,468,14
47181,0,5,468,15
47182,0,4,468,16
47183,1,3,468,17
47184,1,3,468,18
47185,1,3,468,19
47186,1,3,468,20
47187,1,3,468,21
47188,1,3,468,22
47189,1,3,468,23
47190,1,3,468,24
47191,1,3,468,25
47192,1,3,468,26
47193,2,3,468,27
47194,0,4,468,28
47195,1,3,468,29
47196,2,3,468,30
47197,2,4,468,31
47198,1,5,468,32
47199,0,5,468,33
47200,2,4,468,34
47201,0,5,468,35
47202,2,4,468,36
47203,0,5,468,37
47204,0,4,468,38
47205,1,3,468,39
47206,1,3,468,40
47207,1,3,468,41
47208,1,3,468,42
47209,2,3,468,43
47210,0,4,468,44
47211,1,3,468,45
47212,1,3,468,46
47213,1,3,468,47
47214,0,3,468,48
47215,2,2,468,49
47216,1,3,468,50
47217,1,3,468,51
47218,2,3,468,52
47219,0,4,468,53
47220,1,3,468,54
47221,1,3,468,55
47222,1,3,468,56
47223,1,3,468,57
47224,1,3,468,58
47225,0,3,468,59
47226,2,2,468,60
47227,1,3,468,61
47228,1,3,468,62
47229,1,3,468,63
47230,1,3,468,64
47231,2,3,468,65
47232,0,4,468,66
47233,1,3,468,67
47234,1,3,468,68
47235,1,3,468,69
47236,1,3,468,70
47237,1,3,468,71
47238,1,3,468,72
47239,1,3,468,73
47240,1,3,468,74
47241,1,3,468,75
47242,1,3,468,76
47243,1,3,468,77
47244,1,3,468,78
47245,1,3,468,79
47246,1,3,468,80
47247,1,3,468,81
47248,1,3,468,82
47249,1,3,468,83
47250,0,3,468,84
47251,2,2,468,85
47252,2,3,468,86
47253,2,4,468,87
47254,1,5,468,88
47255,0,5,468,89
47256,1,4,468,90
47257,0,4,468,91
47258,1,3,468,92
47259,2,3,468,93
47260,0,4,468,94
47261,1,3,468,95
47262,1,3,468,96
47263,0,3,468,97
47264,2,2,468,98
47265,2,3,468,99
47266,1,3,468,100
47267,0,8,469,0
47268,1,8,469,1
47269,0,8,469,2
47270,0,7,469,3
47271,0,6,469,4
47272,0,5,469,5
47273,2,4,469,6
47274,1,5,469,7
47275,0,5,469,8
47276,1,4,469,9
47277,0,4,469,10
47278,1,3,469,11
47279,2,3,469,12
47280,0,4,469,13
47281,2,3,469,14
47282,0,4,469,15
47283,2,3,469,16
47284,0,4,469,17
47285,1,3,469,18
47286,1,3,469,19
47287,1,3,469,20
47288,1,3,469,21
47289,1,3,469,22
47290,1,3,469,23
47291,1,3,469,24
47292,1,3,469,25
47293,1,3,469,26
47294,1,3,469,27
47295,1,3,469,28
47296,1,3,469,29
47297,1,3,469,30
47298,2,3,469,31
47299,0,4,469,32
47300,1,3,469,33
47301,1,3,469,34
47302,1,3,469,35
47303,1,3,469,36
47304,0,3,469,37
47305,0,2,469,38
47306,2,1,469,39
47307,2,2,469,40
47308,1,3,469,41
47309,2,3,469,42
47310,0,4,469,43
47311,0,3,469,44
47312,2,2,469,45
47313,1,3,469,46
47314,1,3,469,47
47315,1,3,469,48
47316,1,3,469,49
47317,0,3,469,50
47318,2,2,469,51
47319,1,3,469,52
47320,0,3,469,53
47321,2,2,469,54
47322,2,3,469,55
47323,0,4,469,56
47324,1,3,469,57
47325,1,3,469,58
47326,0,3,469,59
47327,1,2,469,60
47328,2,2,469,61
47329,2,3,469,62
47330,0,4,469,63
47331,2,3,469,64
47332,0,4,469,65
47333,1,3,469,66
47334,1,3,469,67
47335,1,3,469,68
47336,0,3,469,69
47337,2,2,469,70
47338,1,3,469,71
47339,2,3,469,72
47340,2,4,469,73
47341,0,5,469,74
47342,1,4,469,75
47343,0,4,469,76
47344,1,3,469,77
47345,1,3,469,78
47346,0,3,469,79
47347,2,2,469,80
47348,1,3,469,81
47349,1,3,469,82
47350,1,3,469,83
47351,1,3,469,84
47352,0,3,469,85
47353,2,2,469,86
47354,0,3,469,87
47355,2,2,469,88
47356,1,3,469,89
47357,1,3,469,90
47358,2,3,469,91
47359,1,4,469,92
47360,0,4,469,93
47361,1,3,469,94
47362,1,3,469,95
47363,2,3,469,96
47364,0,4,469,97
47365,1,3,469,98
47366,1,3,469,99
47367,1,4,469,100
47368,0,8,470,0
47369,2,8,470,1
47370,0,9,470,2
47371,1,8,470,3
47372,0,8,470,4
47373,1,7,470,5
47374,2,7,470,6
47375,0,8,470,7
47376,0,7,470,8
47377,1,6,470,9
47378,0,6,470,10
47379,0,5,470,11
47380,0,4,470,12
47381,1,3,470,13
47382,0,3,470,14
47383,2,2,470,15
47384,1,3,470,16
47385,0,3,470,17
47386,2,2,470,18
47387,1,3,470,19
47388,1,3,470,20
47389,1,3,470,21
47390,1,3,470,22
47391,1,3,470,23
47392,2,3,470,24
47393,0,4,470,25
47394,1,3,470,26
47395,1,3,470,27
47396,2,3,470,28
47397,2,4,470,29
47398,2,5,470,30
47399,0,6,470,31
47400,0,5,470,32
47401,2,4,470,33
47402,0,5,470,34
47403,0,4,470,35
47404,1,3,470,36
47405,1,3,470,37
47406,2,3,470,38
47407,0,4,470,39
47408,1,3,470,40
47409,1,3,470,41
47410,0,3,470,42
47411,1,2,470,43
47412,0,2,470,44
47413,2,1,470,45
47414,1,2,470,46
47415,2,2,470,47
47416,0,3,470,48
47417,2,2,470,49
47418,1,3,470,50
47419,1,3,470,51
47420,1,3,470,52
47421,1,3,470,53
47422,2,3,470,54
47423,0,4,470,55
47424,1,3,470,56
47425,1,3,470,57
47426,1,3,470,58
47427,1,3,470,59
47428,1,3,470,60
47429,1,3,470,61
47430,1,3,470,62
47431,1,3,470,63
47432,1,3,470,64
47433,1,3,470,65
47434,1,3,470,66
47435,0,3,470,67
47436,2,2,470,68
47437,1,3,470,69
47438,1,3,470,70
47439,1,3,470,71
47440,0,3,470,72
47441,2,2,470,73
47442,2,3,470,74
47443,1,4,470,75
47444,2,4,470,76
47445,0,5,470,77
47446,0,4,470,78
47447,0,3,470,79
47448,1,2,470,80
47449,2,2,470,81
47450,1,3,470,82
47451,1,3,470,83
47452,1,3,470,84
47453,2,3,470,85
47454,0,4,470,86
47455,2,3,470,87
47456,0,4,470,88
47457,1,3,470,89
47458,1,3,470,90
47459,1,3,470,91
47460,1,3,470,92
47461,0,3,470,93
47462,0,2,470,94
47463,0,1,470,95
47464,2,0,470,96
47465,2,1,470,97
47466,2,2,470,98
47467,1,3,470,99
47468,2,3,470,100
47469,0,8,471,0
47470,1,8,471,1
47471,2,8,471,2
47472,0,9,471,3
47473,0,8,471,4
47474,0,7,471,5
47475,0,6,471,6
47476,2,5,471,7
47477,2,6,471,8
47478,0,7,471,9
47479,0,6,471,10
47480,2,5,471,11
47481,0,6,471,12
47482,0,5,471,13
47483,0,4,471,14
47484,1,3,471,15
47485,1,3,471,16
47486,1,3,471,17
47487,1,3,471,18
47488,1,3,471,19
47489,1,3,471,20
47490,2,3,471,21
47491,0,4,471,22
47492,1,3,471,23
47493,0,3,471,24
47494,2,2,471,25
47495,2,3,471,26
47496,2,4,471,27
47497,0,5,471,28
47498,0,4,471,29
47499,2,3,471,30
47500,0,4,471,31
47501,2,3,471,32
47502,0,4,471,33
47503,2,3,471,34
47504,0,4,471,35
47505,1,3,471,36
47506,2,3,471,37
47507,0,4,471,38
47508,2,3,471,39
47509,0,4,471,40
47510,0,3,471,41
47511,2,2,471,42
47512,1,3,471,43
47513,1,3,471,44
47514,1,3,471,45
47515,2,3,471,46
47516,0,4,471,47
47517,0,3,471,48
47518,0,2,471,49
47519,2,1,471,50
47520,2,2,471,51
47521,0,3,471,52
47522,2,2,471,53
47523,2,3,471,54
47524,0,4,471,55
47525,1,3,471,56
47526,1,3,471,57
47527,1,3,471,58
47528,1,3,471,59
47529,1,3,471,60
47530,1,3,471,61
47531,1,3,471,62
47532,0,3,471,63
47533,2,2,471,64
47534,1,3,471,65
47535,1,3,471,66
47536,1,3,471,67
47537,1,3,471,68
47538,1,3,471,69
47539,2,3,471,70
47540,1,4,471,71
47541,0,4,471,72
47542,1,3,471,73
47543,1,3,471,74
47544,1,3,471,75
47545,1,3,471,76
47546,1,3,471,77
47547,1,3,471,78
47548,1,3,471,79
47549,1,3,471,80
47550,1,3,471,81
47551,0,3,471,82
47552,1,2,471,83
47553,2,2,471,84
47554,1,3,471,85
47555,0,3,471,86
47556,2,2,471,87
47557,2,3,471,88
47558,0,4,471,89
47559,1,3,471,90
47560,1,3,471,91
47561,0,3,471,92
47562,2,2,471,93
47563,1,3,471,94
47564,0,3,471,95
47565,2,2,471,96
47566,1,3,471,97
47567,1,3,471,98
47568,1,3,471,99
47569,1,3,471,100
47570,0,8,472,0
47571,0,8,472,1
47572,1,7,472,2
47573,0,7,472,3
47574,0,6,472,4
47575,1,5,472,5
47576,0,5,472,6
47577,0,4,472,7
47578,2,3,472,8
47579,0,4,472,9
47580,1,3,472,10
47581,1,3,472,11
47582,1,3,472,12
47583,1,3,472,13
47584,2,3,472,14
47585,2,4,472,15
47586,1,5,472,16
47587,2,5,472,17
47588,1,6,472,18
47589,1,6,472,19
47590,0,6,472,20
47591,0,5,472,21
47592,0,4,472,22
47593,1,3,472,23
47594,0,3,472,24
47595,0,2,472,25
47596,2,1,472,26
47597,2,2,472,27
47598,1,3,472,28
47599,2,3,472,29
47600,0,4,472,30
47601,1,3,472,31
47602,1,3,472,32
47603,2,3,472,33
47604,0,4,472,34
47605,1,3,472,35
47606,1,3,472,36
47607,1,3,472,37
47608,1,3,472,38
47609,1,3,472,39
47610,2,3,472,40
47611,0,4,472,41
47612,1,3,472,42
47613,0,3,472,43
47614,2,2,472,44
47615,1,3,472,45
47616,0,3,472,46
47617,2,2,472,47
47618,1,3,472,48
47619,0,3,472,49
47620,1,2,472,50
47621,2,2,472,51
47622,1,3,472,52
47623,1,3,472,53
47624,0,3,472,54
47625,2,2,472,55
47626,1,3,472,56
47627,1,3,472,57
47628,2,3,472,58
47629,0,4,472,59
47630,1,3,472,60
47631,1,3,472,61
47632,1,3,472,62
47633,1,3,472,63
47634,2,3,472,64
47635,0,4,472,65
47636,1,3,472,66
47637,1,3,472,67
47638,0,3,472,68
47639,2,2,472,69
47640,1,3,472,70
47641,1,3,472,71
47642,1,3,472,72
47643,1,3,472,73
47644,1,3,472,74
47645,1,3,472,75
47646,2,3,472,76
47647,0,4,472,77
47648,2,3,472,78
47649,2,4,472,79
47650,0,5,472,80
47651,1,4,472,81
47652,1,4,472,82
47653,0,4,472,83
47654,1,3,472,84
47655,1,3,472,85
47656,1,3,472,86
47657,2,3,472,87
47658,0,4,472,88
47659,1,3,472,89
47660,0,3,472,90
47661,2,2,472,91
47662,1,3,472,92
47663,2,3,472,93
47664,0,4,472,94
47665,1,3,472,95
47666,1,3,472,96
47667,1,3,472,97
47668,1,3,472,98
47669,1,3,472,99
47670,0,3,472,100
47671,0,8,473,0
47672,0,8,473,1
47673,0,7,473,2
47674,0,6,473,3
47675,0,5,473,4
47676,0,4,473,5
47677,1,3,473,6
47678,1,3,473,7
47679,0,3,473,8
47680,2,2,473,9
47681,1,3,473,10
47682,2,3,473,11
47683,0,4,473,12
47684,0,3,473,13
47685,2,2,473,14
47686,1,3,473,15
47687,2,3,473,16
47688,2,4,473,17
47689,0,5,473,18
47690,0,4,473,19
47691,1,3,473,20
47692,1,3,473,21
47693,1,3,473,22
47694,1,3,473,23
47695,1,3,473,24
47696,1,3,473,25
47697,1,3,473,26
47698,1,3,473,27
47699,1,3,473,28
47700,1,3,473,29
47701,1,3,473,30
47702,0,3,473,31
47703,2,2,473,32
47704,1,3,473,33
47705,1,3,473,34
47706,2,3,473,35
47707,1,4,473,36
47708,0,4,473,37
47709,0,3,473,38
47710,2,2,473,39
47711,1,3,473,40
47712,2,3,473,41
47713,0,4,473,42
47714,1,3,473,43
47715,1,3,473,44
47716,1,3,473,45
47717,1,3,473,46
47718,2,3,473,47
47719,0,4,473,48
47720,1,3,473,49
47721,1,3,473,50
47722,2,3,473,51
47723,0,4,473,52
47724,2,3,473,53
47725,0,4,473,54
47726,1,3,473,55
47727,1,3,473,56
47728,0,3,473,57
47729,2,2,473,58
47730,2,3,473,59
47731,0,4,473,60
47732,1,3,473,61
47733,1,3,473,62
47734,1,3,473,63
47735,1,3,473,64
47736,1,3,473,65
47737,1,3,473,66
47738,1,3,473,67
47739,0,3,473,68
47740,2,2,473,69
47741,1,3,473,70
47742,1,3,473,71
47743,1,3,473,72
47744,1,3,473,73
47745,1,3,473,74
47746,2,3,473,75
47747,1,4,473,76
47748,0,4,473,77
47749,1,3,473,78
47750,1,3,473,79
47751,0,3,473,80
47752,1,2,473,81
47753,2,2,473,82
47754,1,3,473,83
47755,1,3,473,84
47756,1,3,473,85
47757,1,3,473,86
47758,1,3,473,87
47759,1,3,473,88
47760,1,3,473,89
47761,2,3,473,90
47762,0,4,473,91
47763,1,3,473,92
47764,1,3,473,93
47765,1,3,473,94
47766,2,3,473,95
47767,2,4,473,96
47768,0,5,473,97
47769,0,4,473,98
47770,0,3,473,99
47771,1,3,473,100
47772,0,8,474,0
47773,1,8,474,1
47774,1,8,474,2
47775,0,8,474,3
47776,0,7,474,4
47777,2,6,474,5
47778,0,7,474,6
47779,0,6,474,7
47780,0,5,474,8
47781,0,4,474,9
47782,0,3,474,10
47783,1,2,474,11
47784,0,2,474,12
47785,2,1,474,13
47786,2,2,474,14
47787,1,3,474,15
47788,1,3,474,16
47789,1,3,474,17
47790,0,3,474,18
47791,1,2,474,19
47792,2,2,474,20
47793,1,3,474,21
47794,2,3,474,22
47795,0,4,474,23
47796,1,3,474,24
47797,1,3,474,25
47798,1,3,474,26
47799,1,3,474,27
47800,0,3,474,28
47801,2,2,474,29
47802,1,3,474,30
47803,1,3,474,31
47804,2,3,474,32
47805,0,4,474,33
47806,2,3,474,34
47807,0,4,474,35
47808,1,3,474,36
47809,1,3,474,37
47810,1,3,474,38
47811,1,3,474,39
47812,1,3,474,40
47813,0,3,474,41
47814,2,2,474,42
47815,1,3,474,43
47816,1,3,474,44
47817,2,3,474,45
47818,2,4,474,46
47819,0,5,474,47
47820,2,4,474,48
47821,2,5,474,49
47822,0,6,474,50
47823,0,5,474,51
47824,0,4,474,52
47825,1,3,474,53
47826,1,3,474,54
47827,1,3,474,55
47828,2,3,474,56
47829,2,4,474,57
47830,1,5,474,58
47831,0,5,474,59
47832,2,4,474,60
47833,0,5,474,61
47834,0,4,474,62
47835,1,3,474,63
47836,1,3,474,64
47837,2,3,474,65
47838,2,4,474,66
47839,0,5,474,67
47840,2,4,474,68
47841,0,5,474,69
47842,1,4,474,70
47843,0,4,474,71
47844,0,3,474,72
47845,2,2,474,73
47846,1,3,474,74
47847,1,3,474,75
47848,1,3,474,76
47849,1,3,474,77
47850,1,3,474,78
47851,1,3,474,79
47852,0,3,474,80
47853,1,2,474,81
47854,2,2,474,82
47855,1,3,474,83
47856,1,3,474,84
47857,0,3,474,85
47858,2,2,474,86
47859,1,3,474,87
47860,1,3,474,88
47861,1,3,474,89
47862,1,3,474,90
47863,0,3,474,91
47864,2,2,474,92
47865,1,3,474,93
47866,1,3,474,94
47867,1,3,474,95
47868,1,3,474,96
47869,2,3,474,97
47870,0,4,474,98
47871,2,3,474,99
47872,2,2,474,100
47873,0,8,475,0
47874,1,8,475,1
47875,1,8,475,2
47876,0,8,475,3
47877,0,7,475,4
47878,0,6,475,5
47879,0,5,475,6
47880,0,4,475,7
47881,1,3,475,8
47882,2,3,475,9
47883,1,4,475,10
47884,0,4,475,11
47885,2,3,475,12
47886,0,4,475,13
47887,0,3,475,14
47888,0,2,475,15
47889,1,1,475,16
47890,2,1,475,17
47891,1,2,475,18
47892,2,2,475,19
47893,1,3,475,20
47894,1,3,475,21
47895,1,3,475,22
47896,1,3,475,23
47897,1,3,475,24
47898,1,3,475,25
47899,1,3,475,26
47900,1,3,475,27
47901,2,3,475,28
47902,0,4,475,29
47903,1,3,475,30
47904,1,3,475,31
47905,1,3,475,32
47906,0,3,475,33
47907,2,2,475,34
47908,1,3,475,35
47909,0,3,475,36
47910,1,2,475,37
47911,2,2,475,38
47912,0,3,475,39
47913,2,2,475,40
47914,1,3,475,41
47915,1,3,475,42
47916,1,3,475,43
47917,2,3,475,44
47918,0,4,475,45
47919,1,3,475,46
47920,1,3,475,47
47921,0,3,475,48
47922,2,2,475,49
47923,1,3,475,50
47924,0,3,475,51
47925,2,2,475,52
47926,1,3,475,53
47927,1,3,475,54
47928,0,3,475,55
47929,2,2,475,56
47930,1,3,475,57
47931,1,3,475,58
47932,1,3,475,59
47933,1,3,475,60
47934,1,3,475,61
47935,1,3,475,62
47936,1,3,475,63
47937,2,3,475,64
47938,2,4,475,65
47939,0,5,475,66
47940,0,4,475,67
47941,1,3,475,68
47942,1,3,475,69
47943,2,3,475,70
47944,0,4,475,71
47945,1,3,475,72
47946,0,3,475,73
47947,2,2,475,74
47948,1,3,475,75
47949,1,3,475,76
47950,1,3,475,77
47951,1,3,475,78
47952,1,3,475,79
47953,1,3,475,80
47954,1,3,475,81
47955,1,3,475,82
47956,2,3,475,83
47957,0,4,475,84
47958,1,3,475,85
47959,1,3,475,86
47960,1,3,475,87
47961,2,3,475,88
47962,0,4,475,89
47963,0,3,475,90
47964,1,2,475,91
47965,2,2,475,92
47966,2,3,475,93
47967,2,4,475,94
47968,2,5,475,95
47969,0,6,475,96
47970,0,5,475,97
47971,0,4,475,98
47972,1,3,475,99
47973,2,4,475,100
47974,0,8,476,0
47975,1,8,476,1
47976,0,8,476,2
47977,0,7,476,3
47978,0,6,476,4
47979,0,5,476,5
47980,0,4,476,6
47981,1,3,476,7
47982,0,3,476,8
47983,0,2,476,9
47984,2,1,476,10
47985,2,2,476,11
47986,0,3,476,12
47987,2,2,476,13
47988,1,3,476,14
47989,1,3,476,15
47990,1,3,476,16
47991,0,3,476,17
47992,2,2,476,18
47993,1,3,476,19
47994,2,3,476,20
47995,2,4,476,21
47996,0,5,476,22
47997,0,4,476,23
47998,1,3,476,24
47999,1,3,476,25
48000,1,3,476,26
48001,1,3,476,27
48002,1,3,476,28
48003,1,3,476,29
48004,0,3,476,30
48005,0,2,476,31
48006,2,1,476,32
48007,2,2,476,33
48008,1,3,476,34
48009,1,3,476,35
48010,1,3,476,36
48011,1,3,476,37
48012,0,3,476,38
48013,2,2,476,39
48014,1,3,476,40
48015,1,3,476,41
48016,1,3,476,42
48017,1,3,476,43
48018,1,3,476,44
48019,1,3,476,45
48020,1,3,476,46
48021,1,3,476,47
48022,1,3,476,48
48023,2,3,476,49
48024,0,4,476,50
48025,1,3,476,51
48026,1,3,476,52
48027,1,3,476,53
48028,1,3,476,54
48029,2,3,476,55
48030,1,4,476,56
48031,0,4,476,57
48032,1,3,476,58
48033,1,3,476,59
48034,1,3,476,60
48035,0,3,476,61
48036,2,2,476,62
48037,0,3,476,63
48038,2,2,476,64
48039,2,3,476,65
48040,0,4,476,66
48041,2,3,476,67
48042,0,4,476,68
48043,0,3,476,69
48044,2,2,476,70
48045,0,3,476,71
48046,2,2,476,72
48047,0,3,476,73
48048,2,2,476,74
48049,1,3,476,75
48050,2,3,476,76
48051,0,4,476,77
48052,1,3,476,78
48053,0,3,476,79
48054,2,2,476,80
48055,1,3,476,81
48056,1,3,476,82
48057,1,3,476,83
48058,0,3,476,84
48059,1,2,476,85
48060,2,2,476,86
48061,0,3,476,87
48062,2,2,476,88
48063,1,3,476,89
48064,1,3,476,90
48065,2,3,476,91
48066,0,4,476,92
48067,0,3,476,93
48068,2,2,476,94
48069,2,3,476,95
48070,0,4,476,96
48071,1,3,476,97
48072,1,3,476,98
48073,1,3,476,99
48074,2,3,476,100
48075,0,8,477,0
48076,1,8,477,1
48077,0,8,477,2
48078,0,7,477,3
48079,0,6,477,4
48080,0,5,477,5
48081,2,4,477,6
48082,0,5,477,7
48083,2,4,477,8
48084,0,5,477,9
48085,2,4,477,10
48086,2,5,477,11
48087,0,6,477,12
48088,0,5,477,13
48089,1,4,477,14
48090,1,4,477,15
48091,0,4,477,16
48092,0,3,477,17
48093,2,2,477,18
48094,1,3,477,19
48095,1,3,477,20
48096,1,3,477,21
48097,2,3,477,22
48098,2,4,477,23
48099,1,5,477,24
48100,2,5,477,25
48101,0,6,477,26
48102,0,5,477,27
48103,1,4,477,28
48104,0,4,477,29
48105,1,3,477,30
48106,1,3,477,31
48107,0,3,477,32
48108,2,2,477,33
48109,1,3,477,34
48110,1,3,477,35
48111,0,3,477,36
48112,2,2,477,37
48113,1,3,477,38
48114,2,3,477,39
48115,0,4,477,40
48116,2,3,477,41
48117,1,4,477,42
48118,2,4,477,43
48119,1,5,477,44
48120,0,5,477,45
48121,2,4,477,46
48122,0,5,477,47
48123,0,4,477,48
48124,2,3,477,49
48125,0,4,477,50
48126,0,3,477,51
48127,2,2,477,52
48128,1,3,477,53
48129,2,3,477,54
48130,0,4,477,55
48131,0,3,477,56
48132,2,2,477,57
48133,0,3,477,58
48134,0,2,477,59
48135,2,1,477,60
48136,2,2,477,61
48137,1,3,477,62
48138,2,3,477,63
48139,0,4,477,64
48140,1,3,477,65
48141,1,3,477,66
48142,0,3,477,67
48143,2,2,477,68
48144,1,3,477,69
48145,1,3,477,70
48146,2,3,477,71
48147,1,4,477,72
48148,0,4,477,73
48149,1,3,477,74
48150,0,3,477,75
48151,1,2,477,76
48152,2,2,477,77
48153,1,3,477,78
48154,1,3,477,79
48155,1,3,477,80
48156,1,3,477,81
48157,2,3,477,82
48158,0,4,477,83
48159,0,3,477,84
48160,2,2,477,85
48161,1,3,477,86
48162,1,3,477,87
48163,1,3,477,88
48164,1,3,477,89
48165,1,3,477,90
48166,1,3,477,91
48167,1,3,477,92
48168,2,3,477,93
48169,0,4,477,94
48170,1,3,477,95
48171,1,3,477,96
48172,1,3,477,97
48173,1,3,477,98
48174,1,3,477,99
48175,1,3,477,100
48176,0,8,478,0
48177,1,8,478,1
48178,1,8,478,2
48179,0,8,478,3
48180,0,7,478,4
48181,1,6,478,5
48182,0,6,478,6
48183,1,5,478,7
48184,0,5,478,8
48185,0,4,478,9
48186,1,3,478,10
48187,1,3,478,11
48188,1,3,478,12
48189,1,3,478,13
48190,1,3,478,14
48191,1,3,478,15
48192,1,3,478,16
48193,1,3,478,17
48194,1,3,478,18
48195,1,3,478,19
48196,1,3,478,20
48197,1,3,478,21
48198,1,3,478,22
48199,1,3,478,23
48200,1,3,478,24
48201,1,3,478,25
48202,1,3,478,26
48203,2,3,478,27
48204,0,4,478,28
48205,1,3,478,29
48206,1,3,478,30
48207,1,3,478,31
48208,1,3,478,32
48209,1,3,478,33
48210,1,3,478,34
48211,1,3,478,35
48212,1,3,478,36
48213,1,3,478,37
48214,1,3,478,38
48215,2,3,478,39
48216,0,4,478,40
48217,1,3,478,41
48218,1,3,478,42
48219,1,3,478,43
48220,1,3,478,44
48221,0,3,478,45
48222,2,2,478,46
48223,1,3,478,47
48224,1,3,478,48
48225,1,3,478,49
48226,1,3,478,50
48227,1,3,478,51
48228,1,3,478,52
48229,0,3,478,53
48230,2,2,478,54
48231,0,3,478,55
48232,2,2,478,56
48233,1,3,478,57
48234,1,3,478,58
48235,0,3,478,59
48236,2,2,478,60
48237,1,3,478,61
48238,1,3,478,62
48239,1,3,478,63
48240,0,3,478,64
48241,2,2,478,65
48242,1,3,478,66
48243,1,3,478,67
48244,1,3,478,68
48245,1,3,478,69
48246,1,3,478,70
48247,0,3,478,71
48248,2,2,478,72
48249,1,3,478,73
48250,1,3,478,74
48251,1,3,478,75
48252,2,3,478,76
48253,0,4,478,77
48254,1,3,478,78
48255,1,3,478,79
48256,1,3,478,80
48257,1,3,478,81
48258,1,3,478,82
48259,1,3,478,83
48260,2,3,478,84
48261,0,4,478,85
48262,0,3,478,86
48263,2,2,478,87
48264,2,3,478,88
48265,0,4,478,89
48266,1,3,478,90
48267,1,3,478,91
48268,1,3,478,92
48269,1,3,478,93
48270,1,3,478,94
48271,1,3,478,95
48272,1,3,478,96
48273,0,3,478,97
48274,1,2,478,98
48275,2,2,478,99
48276,0,3,478,100
48277,0,8,479,0
48278,0,8,479,1
48279,0,7,479,2
48280,0,6,479,3
48281,2,5,479,4
48282,0,6,479,5
48283,0,5,479,6
48284,0,4,479,7
48285,1,3,479,8
48286,1,3,479,9
48287,1,3,479,10
48288,1,3,479,11
48289,0,3,479,12
48290,2,2,479,13
48291,1,3,479,14
48292,1,3,479,15
48293,0,3,479,16
48294,2,2,479,17
48295,1,3,479,18
48296,1,3,479,19
48297,1,3,479,20
48298,1,3,479,21
48299,0,3,479,22
48300,2,2,479,23
48301,1,3,479,24
48302,2,3,479,25
48303,0,4,479,26
48304,1,3,479,27
48305,1,3,479,28
48306,1,3,479,29
48307,2,3,479,30
48308,0,4,479,31
48309,1,3,479,32
48310,1,3,479,33
48311,1,3,479,34
48312,1,3,479,35
48313,1,3,479,36
48314,1,3,479,37
48315,1,3,479,38
48316,1,3,479,39
48317,1,3,479,40
48318,2,3,479,41
48319,0,4,479,42
48320,1,3,479,43
48321,0,3,479,44
48322,2,2,479,45
48323,1,3,479,46
48324,2,3,479,47
48325,0,4,479,48
48326,1,3,479,49
48327,1,3,479,50
48328,1,3,479,51
48329,1,3,479,52
48330,1,3,479,53
48331,1,3,479,54
48332,0,3,479,55
48333,1,2,479,56
48334,2,2,479,57
48335,1,3,479,58
48336,1,3,479,59
48337,1,3,479,60
48338,1,3,479,61
48339,2,3,479,62
48340,0,4,479,63
48341,1,3,479,64
48342,1,3,479,65
48343,1,3,479,66
48344,2,3,479,67
48345,2,4,479,68
48346,1,5,479,69
48347,0,5,479,70
48348,2,4,479,71
48349,0,5,479,72
48350,0,4,479,73
48351,0,3,479,74
48352,0,2,479,75
48353,2,1,479,76
48354,2,2,479,77
48355,0,3,479,78
48356,2,2,479,79
48357,1,3,479,80
48358,1,3,479,81
48359,1,3,479,82
48360,1,3,479,83
48361,1,3,479,84
48362,1,3,479,85
48363,1,3,479,86
48364,2,3,479,87
48365,0,4,479,88
48366,1,3,479,89
48367,2,3,479,90
48368,0,4,479,91
48369,0,3,479,92
48370,2,2,479,93
48371,1,3,479,94
48372,0,3,479,95
48373,2,2,479,96
48374,1,3,479,97
48375,1,3,479,98
48376,1,3,479,99
48377,1,3,479,100
48378,0,8,480,0
48379,1,8,480,1
48380,0,8,480,2
48381,0,7,480,3
48382,2,6,480,4
48383,0,7,480,5
48384,0,6,480,6
48385,0,5,480,7
48386,0,4,480,8
48387,1,3,480,9
48388,2,3,480,10
48389,0,4,480,11
48390,1,3,480,12
48391,0,3,480,13
48392,2,2,480,14
48393,1,3,480,15
48394,0,3,480,16
48395,2,2,480,17
48396,1,3,480,18
48397,1,3,480,19
48398,1,3,480,20
48399,1,3,480,21
48400,1,3,480,22
48401,0,3,480,23
48402,1,2,480,24
48403,2,2,480,25
48404,1,3,480,26
48405,1,3,480,27
48406,1,3,480,28
48407,0,3,480,29
48408,2,2,480,30
48409,2,3,480,31
48410,0,4,480,32
48411,1,3,480,33
48412,1,3,480,34
48413,0,3,480,35
48414,2,2,480,36
48415,1,3,480,37
48416,1,3,480,38
48417,1,3,480,39
48418,0,3,480,40
48419,2,2,480,41
48420,0,3,480,42
48421,2,2,480,43
48422,2,3,480,44
48423,1,4,480,45
48424,0,4,480,46
48425,1,3,480,47
48426,1,3,480,48
48427,2,3,480,49
48428,2,4,480,50
48429,0,5,480,51
48430,2,4,480,52
48431,0,5,480,53
48432,0,4,480,54
48433,1,3,480,55
48434,0,3,480,56
48435,2,2,480,57
48436,1,3,480,58
48437,1,3,480,59
48438,1,3,480,60
48439,1,3,480,61
48440,1,3,480,62
48441,0,3,480,63
48442,2,2,480,64
48443,1,3,480,65
48444,1,3,480,66
48445,1,3,480,67
48446,1,3,480,68
48447,0,3,480,69
